"l[0,0]",0.0
"l[0,1]",0.0
"l[0,2]",0.0
"l[0,3]",0.0
"l[0,4]",0.0
"l[0,5]",0.0
"l[0,6]",0.0
"l[0,7]",0.0
"l[0,8]",0.0
"l[0,9]",0.0
"l[0,10]",0.0
"l[0,11]",0.0
"l[0,12]",0.0
"l[0,13]",0.0
"l[0,14]",0.0
"l[0,15]",0.1355781458469184
"l[0,16]",0.4949833515780402
"l[0,17]",0.0
"l[0,18]",0.0
"l[0,19]",0.0
"l[0,20]",0.0
"l[0,21]",0.0
"l[0,22]",0.0
"l[0,23]",0.0
"l[1,0]",0.0
"l[1,1]",0.0
"l[1,2]",0.0
"l[1,3]",0.0
"l[1,4]",0.0
"l[1,5]",0.0
"l[1,6]",0.0
"l[1,7]",0.0
"l[1,8]",0.0
"l[1,9]",0.0
"l[1,10]",0.0
"l[1,11]",0.0
"l[1,12]",0.0
"l[1,13]",0.0
"l[1,14]",0.0
"l[1,15]",0.0
"l[1,16]",0.0
"l[1,17]",0.0
"l[1,18]",0.0
"l[1,19]",0.0
"l[1,20]",0.0
"l[1,21]",0.0
"l[1,22]",0.0
"l[1,23]",0.0
"l[2,0]",0.0
"l[2,1]",0.0
"l[2,2]",0.0
"l[2,3]",0.0
"l[2,4]",0.0
"l[2,5]",0.0
"l[2,6]",0.0
"l[2,7]",0.0
"l[2,8]",0.0
"l[2,9]",2.015171723086234
"l[2,10]",0.0
"l[2,11]",0.0
"l[2,12]",0.0
"l[2,13]",0.0
"l[2,14]",0.0
"l[2,15]",0.0
"l[2,16]",0.0
"l[2,17]",0.0
"l[2,18]",0.0
"l[2,19]",0.0
"l[2,20]",0.0
"l[2,21]",0.0
"l[2,22]",0.0
"l[2,23]",0.0
"l[3,0]",0.0
"l[3,1]",0.0
"l[3,2]",0.0
"l[3,3]",0.0
"l[3,4]",0.0
"l[3,5]",0.0
"l[3,6]",0.0
"l[3,7]",0.0
"l[3,8]",0.0
"l[3,9]",0.0
"l[3,10]",0.0
"l[3,11]",0.0
"l[3,12]",0.0
"l[3,13]",0.0
"l[3,14]",0.0
"l[3,15]",0.0
"l[3,16]",0.0
"l[3,17]",0.0
"l[3,18]",0.0
"l[3,19]",0.0
"l[3,20]",0.0
"l[3,21]",0.0
"l[3,22]",0.0
"l[3,23]",0.0
"l[4,0]",0.0
"l[4,1]",0.0
"l[4,2]",0.0
"l[4,3]",0.0
"l[4,4]",0.0
"l[4,5]",0.0
"l[4,6]",0.49437423133551217
"l[4,7]",0.0
"l[4,8]",0.0
"l[4,9]",0.0
"l[4,10]",0.0
"l[4,11]",0.0
"l[4,12]",0.0
"l[4,13]",0.0
"l[4,14]",0.0
"l[4,15]",0.0
"l[4,16]",0.0
"l[4,17]",0.5647058823444451
"l[4,18]",0.0
"l[4,19]",0.0
"l[4,20]",0.0
"l[4,21]",0.0
"l[4,22]",0.0
"l[4,23]",0.0
"l[5,0]",0.0
"l[5,1]",0.0
"l[5,2]",0.0
"l[5,3]",0.11041012931322727
"l[5,4]",0.0
"l[5,5]",0.0
"l[5,6]",0.0
"l[5,7]",1.151692833611059
"l[5,8]",0.0
"l[5,9]",0.24014451087341912
"l[5,10]",0.0
"l[5,11]",0.0
"l[5,12]",0.0
